num_os;cod_inst;tipo_inst;situacao;condicao;data_med;valor;unidade
172115;vazao_02;medidor de vazao;Realizada;;05/12/2018 09:00;3,08166;LPS
172115;vazao_03;medidor de vazao;Realizada;;05/12/2018 09:00;0,72986;LPS
172115;regua;regua do reservatorio;Realizada;;05/12/2018 09:00;966,08;m
173731;nvl_agua_01;medidor de nivel de agua;Realizada;;03/01/2019 09:00;930,232;m
173731;nvl_agua_02;medidor de nivel de agua;Realizada;;03/01/2019 09:00;930,18300;m
173731;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;03/01/2019 09:00;;
173731;nvl_agua_04;medidor de nivel de agua;Realizada;;03/01/2019 09:00;929,51300;m
173731;nvl_agua_05;medidor de nivel de agua;Realizada;;03/01/2019 09:00;928,26200;m
173731;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;03/01/2019 09:00;;
173731;nvl_agua_07;medidor de nivel de agua;Realizada;;03/01/2019 09:00;915,245;m
173731;piez_02;piezometro;Realizada;;03/01/2019 09:00;915,13;m
173731;piez_05;piezometro;Realizada;;03/01/2019 09:00;938,786;m
173731;piez_06;piezometro;Realizada;;03/01/2019 09:00;927,265;m
173731;piez_07;piezometro;Realizada;;03/01/2019 09:00;927,95400;m
173731;piez_08;piezometro;Realizada;;03/01/2019 09:00;919,046;m
173731;piez_09;piezometro;Realizada;SECO;03/01/2019 09:00;;
173731;piez_10;piezometro;Realizada;SECO;03/01/2019 09:00;;
173731;piez_11;piezometro;Realizada;;03/01/2019 09:00;919,911;m
173731;piez_12;piezometro;Realizada;SECO;03/01/2019 09:00;;
173731;piez_13;piezometro;Realizada;SECO;03/01/2019 09:00;;
173731;piez_14;piezometro;Realizada;;03/01/2019 09:00;924,831;m
173731;piez_15;piezometro;Realizada;;03/01/2019 09:00;941,537;m
173731;piez_18;piezometro;Realizada;SECO;03/01/2019 09:00;;
173731;piez_19;piezometro;Realizada;;03/01/2019 09:00;966,384;m
173731;piez_20;piezometro;Realizada;;03/01/2019 09:00;969,142;m
173731;piez_21;piezometro;Realizada;;03/01/2019 09:00;920,716;m
173731;piez_22;piezometro;Realizada;;03/01/2019 09:00;916,65;m
173731;piez_23;piezometro;Realizada;;03/01/2019 09:00;916,027;m
173731;piez_24;piezometro;Realizada;;03/01/2019 09:00;934,187;m
173731;piez_25;piezometro;Realizada;;03/01/2019 09:00;923,738;m
173731;piez_26;piezometro;Realizada;;03/01/2019 09:00;916,146;m
173731;piez_27;piezometro;Realizada;SECO;03/01/2019 09:00;;
173731;piez_28;piezometro;Realizada;;03/01/2019 09:00;924,76700;m
173731;piez_29;piezometro;Realizada;;03/01/2019 09:00;915,23400;m
173731;piez_30;piezometro;Realizada;;03/01/2019 09:00;925,642;m
173731;piez_31;piezometro;Realizada;;03/01/2019 09:00;929,26;m
173731;piez_32;piezometro;Realizada;;03/01/2019 09:00;934,611;m
173731;piez_33;piezometro;Realizada;;03/01/2019 09:00;915,246;m
173731;vazao_01;medidor de vazao;Realizada;;03/01/2019 09:00;0,14571;LPS
173731;vazao_02;medidor de vazao;Realizada;;03/01/2019 09:00;2,99391;LPS
173731;vazao_03;medidor de vazao;Realizada;;03/01/2019 09:00;0,93226;LPS
173731;regua;regua do reservatorio;Realizada;;03/01/2019 09:00;966,35;m
175322;piez_21;piezometro;Realizada;;29/01/2019 08:40;920,756;m
175322;piez_28;piezometro;Realizada;;29/01/2019 08:45;924,90700;m
175322;piez_25;piezometro;Realizada;;29/01/2019 09:15;923,788;m
175322;piez_23;piezometro;Realizada;;29/01/2019 09:30;916,027;m
175322;piez_24;piezometro;Realizada;;29/01/2019 09:30;934,297;m
175322;piez_22;piezometro;Realizada;;29/01/2019 09:45;916,65;m
175322;piez_29;piezometro;Realizada;;29/01/2019 09:45;915,22400;m
175322;piez_26;piezometro;Realizada;;29/01/2019 09:50;916,146;m
175322;piez_32;piezometro;Realizada;;29/01/2019 10:00;934,601;m
175322;piez_33;piezometro;Realizada;;29/01/2019 10:10;915,236;m
175322;piez_30;piezometro;Realizada;;29/01/2019 10:15;925,642;m
175322;piez_11;piezometro;Realizada;;29/01/2019 10:20;919,721;m
175322;piez_31;piezometro;Realizada;;29/01/2019 10:20;929,31;m
175322;piez_07;piezometro;Realizada;;29/01/2019 10:25;928,224;m
175322;piez_08;piezometro;Realizada;;29/01/2019 10:30;918,476;m
175322;piez_02;piezometro;Realizada;;29/01/2019 10:35;915,03000;m
175322;piez_05;piezometro;Realizada;;29/01/2019 10:45;938,796;m
175322;piez_06;piezometro;Realizada;;29/01/2019 10:50;927,265;m
175322;piez_14;piezometro;Realizada;;29/01/2019 10:50;924,761;m
175322;piez_15;piezometro;Realizada;;29/01/2019 11:00;941,567;m
175322;piez_20;piezometro;Realizada;;29/01/2019 11:15;966,76200;m
175322;nvl_agua_07;medidor de nivel de agua;Realizada;;29/01/2019 11:25;915,245;m
175322;piez_19;piezometro;Realizada;;29/01/2019 11:35;966,544;m
175322;nvl_agua_05;medidor de nivel de agua;Realizada;;29/01/2019 11:40;926,332;m
175322;nvl_agua_04;medidor de nivel de agua;Realizada;;29/01/2019 12:00;927,823;m
175322;nvl_agua_02;medidor de nivel de agua;Realizada;;29/01/2019 12:10;930,09300;m
175322;nvl_agua_01;medidor de nivel de agua;Realizada;;29/01/2019 12:15;930,182;m
175322;piez_27;piezometro;Realizada;SECO;29/01/2019 13:08;;
175322;vazao_01;medidor de vazao;Realizada;;29/01/2019 13:10;0,13173;LPS
175322;piez_18;piezometro;Realizada;SECO;29/01/2019 13:12;;
175322;vazao_02;medidor de vazao;Realizada;;29/01/2019 13:12;3,17093;LPS
175322;piez_09;piezometro;Realizada;SECO;29/01/2019 13:17;;
175322;piez_10;piezometro;Realizada;SECO;29/01/2019 13:19;;
175322;vazao_03;medidor de vazao;Realizada;;29/01/2019 13:20;0,93226;LPS
175322;regua;regua do reservatorio;Realizada;;29/01/2019 13:20;966,58;m
175322;piez_12;piezometro;Realizada;SECO;29/01/2019 13:22;;
175322;piez_13;piezometro;Realizada;SECO;29/01/2019 13:23;;
175322;vazao_04;medidor de vazao;Realizada;;29/01/2019 13:30;0,22;LPS
175322;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;29/01/2019 13:47;;
175322;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;29/01/2019 13:51;;
175484;nvl_agua_01;medidor de nivel de agua;Realizada;;05/02/2019 08:30;930,26200;m
175484;nvl_agua_02;medidor de nivel de agua;Realizada;;05/02/2019 08:30;930,113;m
175484;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;05/02/2019 08:30;;
175484;nvl_agua_04;medidor de nivel de agua;Realizada;;05/02/2019 08:30;927,77300;m
175484;nvl_agua_05;medidor de nivel de agua;Realizada;;05/02/2019 08:30;926,26200;m
175484;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;05/02/2019 08:30;;
175484;nvl_agua_07;medidor de nivel de agua;Realizada;;05/02/2019 08:30;915,285;m
175484;piez_02;piezometro;Realizada;;05/02/2019 08:30;915,17000;m
175484;piez_05;piezometro;Realizada;;05/02/2019 08:30;938,696;m
175484;piez_06;piezometro;Realizada;;05/02/2019 08:30;927,335;m
175484;piez_07;piezometro;Realizada;;05/02/2019 08:30;927,994;m
175484;piez_08;piezometro;Realizada;;05/02/2019 08:30;918,386;m
175484;piez_09;piezometro;Realizada;SECO;05/02/2019 08:30;;
175484;piez_10;piezometro;Realizada;SECO;05/02/2019 08:30;;
175484;piez_11;piezometro;Realizada;;05/02/2019 08:30;919,661;m
175484;piez_12;piezometro;Realizada;SECO;05/02/2019 08:30;;
175484;piez_13;piezometro;Realizada;SECO;05/02/2019 08:30;;
175484;piez_14;piezometro;Realizada;;05/02/2019 08:30;924,721;m
175484;piez_15;piezometro;Realizada;;05/02/2019 08:30;941,547;m
175484;piez_18;piezometro;Realizada;SECO;05/02/2019 08:30;;
175484;piez_19;piezometro;Realizada;;05/02/2019 08:30;966,624;m
175484;piez_20;piezometro;Realizada;;05/02/2019 08:30;966,73200;m
175484;piez_21;piezometro;Realizada;;05/02/2019 08:30;920,746;m
175484;piez_22;piezometro;Realizada;;05/02/2019 08:30;916,7;m
175484;piez_23;piezometro;Realizada;;05/02/2019 08:30;916,047;m
175484;piez_24;piezometro;Realizada;;05/02/2019 08:30;934,297;m
175484;piez_25;piezometro;Realizada;;05/02/2019 08:30;923,798;m
175484;piez_26;piezometro;Realizada;;05/02/2019 08:30;916,17600;m
175484;piez_27;piezometro;Realizada;SECO;05/02/2019 08:30;;
175484;piez_28;piezometro;Realizada;;05/02/2019 08:30;924,887;m
175484;piez_29;piezometro;Realizada;;05/02/2019 08:30;915,274;m
175484;piez_30;piezometro;Realizada;;05/02/2019 08:30;925,642;m
175484;piez_31;piezometro;Realizada;;05/02/2019 08:30;929,3;m
175484;piez_32;piezometro;Realizada;SECO;05/02/2019 08:30;;
175484;piez_33;piezometro;Realizada;;05/02/2019 08:30;915,326;m
175484;vazao_01;medidor de vazao;Realizada;;05/02/2019 08:30;0,16053;LPS
175484;vazao_02;medidor de vazao;Realizada;;05/02/2019 08:30;2,57754;LPS
175484;vazao_03;medidor de vazao;Realizada;;05/02/2019 08:30;0,80729;LPS
175484;regua;regua do reservatorio;Realizada;;05/02/2019 08:30;966,65;m
176983;piez_21;piezometro;Realizada;;19/02/2019 07:30;920,776;m
176983;piez_28;piezometro;Realizada;;19/02/2019 07:30;925,05700;m
176983;nvl_agua_07;medidor de nivel de agua;Realizada;;19/02/2019 09:30;915,365;m
176983;regua;regua do reservatorio;Realizada;;19/02/2019 10:10;966,96;m
176983;vazao_02;medidor de vazao;Realizada;;19/02/2019 10:20;2,82291;LPS
176983;vazao_03;medidor de vazao;Realizada;;19/02/2019 10:30;0,72986;LPS
176983;vazao_04;medidor de vazao;Realizada;;19/02/2019 10:30;0,17;LPS
176983;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;19/02/2019 10:34;;
176983;nvl_agua_02;medidor de nivel de agua;Realizada;;19/02/2019 10:40;930,09300;m
176983;vazao_01;medidor de vazao;Realizada;;19/02/2019 10:50;0,11859;LPS
176983;nvl_agua_01;medidor de nivel de agua;Realizada;;19/02/2019 11:10;930,582;m
176983;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;19/02/2019 11:36;;
176983;piez_05;piezometro;Realizada;;19/02/2019 13:20;938,746;m
176983;piez_33;piezometro;Realizada;;19/02/2019 13:20;915,376;m
176983;piez_30;piezometro;Realizada;;19/02/2019 13:30;925,662;m
176983;piez_11;piezometro;Realizada;;19/02/2019 13:40;920,011;m
176983;piez_06;piezometro;Realizada;;19/02/2019 13:45;926,43500;m
176983;piez_07;piezometro;Realizada;;19/02/2019 13:45;927,974;m
176983;piez_08;piezometro;Realizada;;19/02/2019 13:45;918,696;m
176983;piez_14;piezometro;Realizada;;19/02/2019 13:45;924,811;m
176983;piez_31;piezometro;Realizada;;19/02/2019 13:45;929,31;m
176983;piez_02;piezometro;Realizada;;19/02/2019 14:10;915,26;m
176983;piez_19;piezometro;Realizada;;19/02/2019 14:10;966,98400;m
176983;piez_23;piezometro;Realizada;;19/02/2019 14:15;916,12700;m
176983;piez_22;piezometro;Realizada;;19/02/2019 14:20;916,78;m
176983;piez_24;piezometro;Realizada;;19/02/2019 14:25;934,327;m
176983;piez_26;piezometro;Realizada;;19/02/2019 14:25;916,266;m
176983;piez_25;piezometro;Realizada;;19/02/2019 14:35;923,958;m
176983;piez_29;piezometro;Realizada;;19/02/2019 14:35;915,36400;m
176983;piez_32;piezometro;Realizada;;19/02/2019 14:40;934,52100;m
176983;piez_20;piezometro;Realizada;;19/02/2019 14:42;968,99200;m
176983;piez_15;piezometro;Realizada;;19/02/2019 14:50;941,567;m
176983;piez_27;piezometro;Realizada;SECO;19/02/2019 15:57;;
176983;piez_09;piezometro;Realizada;SECO;19/02/2019 16:06;;
176983;piez_10;piezometro;Realizada;SECO;19/02/2019 16:08;;
176983;piez_12;piezometro;Realizada;SECO;19/02/2019 16:13;;
176983;piez_13;piezometro;Realizada;SECO;19/02/2019 16:14;;
176983;nvl_agua_05;medidor de nivel de agua;Realizada;;20/02/2019 10:45;928,782;m
176983;nvl_agua_04;medidor de nivel de agua;Realizada;;20/02/2019 10:50;930,483;m
176983;piez_18;piezometro;Realizada;SECO;21/02/2019 16:02;;
177584;nvl_agua_01;medidor de nivel de agua;Realizada;;07/03/2019 09:00;930,242;m
177584;nvl_agua_02;medidor de nivel de agua;Realizada;;07/03/2019 09:00;930,043;m
177584;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;07/03/2019 09:00;;
177584;nvl_agua_04;medidor de nivel de agua;Realizada;;07/03/2019 09:00;928,483;m
177584;nvl_agua_05;medidor de nivel de agua;Realizada;;07/03/2019 09:00;926,832;m
177584;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;07/03/2019 09:00;;
177584;nvl_agua_07;medidor de nivel de agua;Realizada;;07/03/2019 09:00;915,085;m
177584;piez_02;piezometro;Realizada;;07/03/2019 09:00;914,97;m
177584;piez_05;piezometro;Realizada;;07/03/2019 09:00;938,716;m
177584;piez_06;piezometro;Realizada;;07/03/2019 09:00;927,265;m
177584;piez_07;piezometro;Realizada;;07/03/2019 09:00;927,94400;m
177584;piez_08;piezometro;Realizada;;07/03/2019 09:00;918,586;m
177584;piez_09;piezometro;Realizada;SECO;07/03/2019 09:00;;
177584;piez_10;piezometro;Realizada;SECO;07/03/2019 09:00;;
177584;piez_11;piezometro;Realizada;;07/03/2019 09:00;919,831;m
177584;piez_12;piezometro;Realizada;SECO;07/03/2019 09:00;;
177584;piez_13;piezometro;Realizada;SECO;07/03/2019 09:00;;
177584;piez_14;piezometro;Realizada;;07/03/2019 09:00;924,841;m
177584;piez_15;piezometro;Realizada;;07/03/2019 09:00;941,537;m
177584;piez_18;piezometro;Realizada;SECO;07/03/2019 09:00;;
177584;piez_19;piezometro;Realizada;;07/03/2019 09:00;966,73400;m
177584;piez_20;piezometro;Realizada;;07/03/2019 09:00;967,412;m
177584;piez_21;piezometro;Realizada;;07/03/2019 09:00;920,736;m
177584;piez_22;piezometro;Realizada;;07/03/2019 09:00;916,52;m
177584;piez_23;piezometro;Realizada;;07/03/2019 09:00;915,88700;m
177584;piez_24;piezometro;Realizada;;07/03/2019 09:00;934,307;m
177584;piez_25;piezometro;Realizada;;07/03/2019 09:00;923,84800;m
177584;piez_26;piezometro;Realizada;;07/03/2019 09:00;916,036;m
177584;piez_27;piezometro;Realizada;SECO;07/03/2019 09:00;;
177584;piez_28;piezometro;Realizada;;07/03/2019 09:00;925,357;m
177584;piez_29;piezometro;Realizada;;07/03/2019 09:00;915,074;m
177584;piez_30;piezometro;Realizada;;07/03/2019 09:00;925,61200;m
177584;piez_31;piezometro;Realizada;;07/03/2019 09:00;929,33000;m
177584;piez_32;piezometro;Realizada;;07/03/2019 09:00;934,601;m
177584;piez_33;piezometro;Realizada;;07/03/2019 09:00;915,086;m
177584;vazao_01;medidor de vazao;Realizada;;07/03/2019 09:00;0,11859;LPS
177584;vazao_02;medidor de vazao;Realizada;;07/03/2019 09:00;2,82291;LPS
177584;vazao_03;medidor de vazao;Realizada;;07/03/2019 09:00;0,88941;LPS
177584;regua;regua do reservatorio;Realizada;;07/03/2019 09:00;966,75;m
178933;piez_21;piezometro;Realizada;;07/03/2019 07:30;920,736;m
178933;piez_28;piezometro;Realizada;;07/03/2019 08:00;925,357;m
178933;piez_22;piezometro;Realizada;;07/03/2019 08:35;916,52;m
178933;piez_23;piezometro;Realizada;;07/03/2019 08:40;915,88700;m
178933;piez_24;piezometro;Realizada;;07/03/2019 08:50;934,307;m
178933;piez_29;piezometro;Realizada;;07/03/2019 09:00;915,074;m
178933;regua;regua do reservatorio;Realizada;;07/03/2019 09:00;966,75;m
178933;piez_26;piezometro;Realizada;;07/03/2019 09:10;916,036;m
178933;piez_25;piezometro;Realizada;;07/03/2019 09:15;923,84800;m
178933;piez_27;piezometro;Realizada;SECO;07/03/2019 09:17;;
178933;piez_32;piezometro;Realizada;;07/03/2019 09:20;934,601;m
178933;piez_33;piezometro;Realizada;;07/03/2019 09:25;915,086;m
178933;piez_30;piezometro;Realizada;;07/03/2019 09:30;925,61200;m
178933;vazao_04;medidor de vazao;Realizada;;07/03/2019 09:30;0,26;LPS
178933;piez_18;piezometro;Realizada;SECO;07/03/2019 09:33;;
178933;piez_09;piezometro;Realizada;SECO;07/03/2019 09:37;;
178933;piez_10;piezometro;Realizada;SECO;07/03/2019 09:38;;
178933;piez_12;piezometro;Realizada;SECO;07/03/2019 09:45;;
178933;piez_13;piezometro;Realizada;SECO;07/03/2019 09:45;;
178933;piez_31;piezometro;Realizada;;07/03/2019 09:45;929,33000;m
178933;piez_11;piezometro;Realizada;;07/03/2019 09:50;919,831;m
178933;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;07/03/2019 09:52;;
178933;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;07/03/2019 09:55;;
178933;piez_08;piezometro;Realizada;;07/03/2019 09:55;918,586;m
178933;piez_02;piezometro;Realizada;;07/03/2019 10:00;914,97;m
178933;piez_05;piezometro;Realizada;;07/03/2019 10:10;938,716;m
178933;piez_06;piezometro;Realizada;;07/03/2019 10:15;927,265;m
178933;piez_07;piezometro;Realizada;;07/03/2019 10:15;927,94400;m
178933;piez_14;piezometro;Realizada;;07/03/2019 10:20;924,841;m
178933;piez_15;piezometro;Realizada;;07/03/2019 10:25;941,537;m
178933;piez_19;piezometro;Realizada;;07/03/2019 10:30;966,73400;m
178933;piez_20;piezometro;Realizada;;07/03/2019 10:35;967,412;m
178933;nvl_agua_07;medidor de nivel de agua;Realizada;;07/03/2019 10:45;915,085;m
178933;nvl_agua_05;medidor de nivel de agua;Realizada;;07/03/2019 10:50;926,832;m
178933;nvl_agua_04;medidor de nivel de agua;Realizada;;07/03/2019 10:55;928,483;m
178933;nvl_agua_02;medidor de nivel de agua;Realizada;;07/03/2019 11:00;930,043;m
178933;nvl_agua_01;medidor de nivel de agua;Realizada;;07/03/2019 11:10;930,242;m
178933;vazao_01;medidor de vazao;Realizada;;07/03/2019 11:15;0,11859;LPS
178933;vazao_02;medidor de vazao;Realizada;;07/03/2019 11:20;2,82291;LPS
178933;vazao_03;medidor de vazao;Realizada;;07/03/2019 11:20;0,88941;LPS
179371;piez_13;piezometro;Realizada;SECO;21/03/2019 09:18;;
179371;nvl_agua_01;medidor de nivel de agua;Realizada;;21/03/2019 10:00;930,432;m
179371;nvl_agua_02;medidor de nivel de agua;Realizada;;21/03/2019 10:00;930,09300;m
179371;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;21/03/2019 10:00;;
179371;nvl_agua_04;medidor de nivel de agua;Realizada;;21/03/2019 10:00;929,043;m
179371;nvl_agua_05;medidor de nivel de agua;Realizada;;21/03/2019 10:00;927,01200;m
179371;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;21/03/2019 10:00;;
179371;nvl_agua_07;medidor de nivel de agua;Realizada;;21/03/2019 10:00;915,145;m
179371;piez_02;piezometro;Realizada;;21/03/2019 10:00;915,03000;m
179371;piez_05;piezometro;Realizada;;21/03/2019 10:00;938,826;m
179371;piez_06;piezometro;Realizada;;21/03/2019 10:00;927,29500;m
179371;piez_07;piezometro;Realizada;;21/03/2019 10:00;928,024;m
179371;piez_08;piezometro;Realizada;;21/03/2019 10:00;918,626;m
179371;piez_09;piezometro;Realizada;SECO;21/03/2019 10:00;;
179371;piez_10;piezometro;Realizada;SECO;21/03/2019 10:00;;
179371;piez_11;piezometro;Realizada;;21/03/2019 10:00;919,931;m
179371;piez_12;piezometro;Realizada;SECO;21/03/2019 10:00;;
179371;piez_14;piezometro;Realizada;;21/03/2019 10:00;924,911;m
179371;piez_15;piezometro;Realizada;;21/03/2019 10:00;941,537;m
179371;piez_18;piezometro;Realizada;SECO;21/03/2019 10:00;;
179371;piez_19;piezometro;Realizada;;21/03/2019 10:00;966,99400;m
179371;piez_20;piezometro;Realizada;;21/03/2019 10:00;967,98200;m
179371;piez_21;piezometro;Realizada;;21/03/2019 10:00;920,766;m
179371;piez_22;piezometro;Realizada;;21/03/2019 10:00;916,61;m
179371;piez_23;piezometro;Realizada;;21/03/2019 10:00;915,96700;m
179371;piez_24;piezometro;Realizada;;21/03/2019 10:00;934,36700;m
179371;piez_25;piezometro;Realizada;;21/03/2019 10:00;923,918;m
179371;piez_26;piezometro;Realizada;;21/03/2019 10:00;916,106;m
179371;piez_27;piezometro;Realizada;SECO;21/03/2019 10:00;;
179371;piez_28;piezometro;Realizada;;21/03/2019 10:00;925,587;m
179371;piez_29;piezometro;Realizada;;21/03/2019 10:00;915,13400;m
179371;piez_30;piezometro;Realizada;;21/03/2019 10:00;925,60200;m
179371;piez_31;piezometro;Realizada;;21/03/2019 10:00;929,35000;m
179371;piez_32;piezometro;Realizada;;21/03/2019 10:00;934,591;m
179371;piez_33;piezometro;Realizada;;21/03/2019 10:00;915,146;m
179371;vazao_01;medidor de vazao;Realizada;;21/03/2019 10:00;0,11859;LPS
179371;vazao_02;medidor de vazao;Realizada;;21/03/2019 10:00;2,73964;LPS
179371;vazao_03;medidor de vazao;Realizada;;21/03/2019 10:00;0,88941;LPS
179371;vazao_04;medidor de vazao;Realizada;;21/03/2019 10:00;0,28;LPS
179371;regua;regua do reservatorio;Realizada;;21/03/2019 10:00;967,0;m
179372;piez_12;piezometro;Realizada;SECO;26/03/2019 09:17;;
179372;piez_13;piezometro;Realizada;SECO;26/03/2019 09:18;;
179372;piez_27;piezometro;Realizada;SECO;26/03/2019 09:39;;
179372;nvl_agua_01;medidor de nivel de agua;Realizada;;26/03/2019 10:00;930,352;m
179372;nvl_agua_02;medidor de nivel de agua;Realizada;;26/03/2019 10:00;930,10300;m
179372;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;26/03/2019 10:00;;
179372;nvl_agua_04;medidor de nivel de agua;Realizada;;26/03/2019 10:00;929,703;m
179372;nvl_agua_05;medidor de nivel de agua;Realizada;;26/03/2019 10:00;927,862;m
179372;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;26/03/2019 10:00;;
179372;nvl_agua_07;medidor de nivel de agua;Realizada;;26/03/2019 10:00;915,155;m
179372;piez_02;piezometro;Realizada;;26/03/2019 10:00;915,04000;m
179372;piez_05;piezometro;Realizada;;26/03/2019 10:00;938,836;m
179372;piez_06;piezometro;Realizada;;26/03/2019 10:00;927,285;m
179372;piez_07;piezometro;Realizada;;26/03/2019 10:00;927,964;m
179372;piez_08;piezometro;Realizada;;26/03/2019 10:00;918,646;m
179372;piez_09;piezometro;Realizada;SECO;26/03/2019 10:00;;
179372;piez_10;piezometro;Realizada;SECO;26/03/2019 10:00;;
179372;piez_11;piezometro;Realizada;;26/03/2019 10:00;919,871;m
179372;piez_14;piezometro;Realizada;;26/03/2019 10:00;924,931;m
179372;piez_15;piezometro;Realizada;;26/03/2019 10:00;941,557;m
179372;piez_18;piezometro;Realizada;SECO;26/03/2019 10:00;;
179372;piez_19;piezometro;Realizada;;26/03/2019 10:00;967,024;m
179372;piez_20;piezometro;Realizada;;26/03/2019 10:00;967,782;m
179372;piez_21;piezometro;Realizada;;26/03/2019 10:00;920,756;m
179372;piez_22;piezometro;Realizada;;26/03/2019 10:00;916,62;m
179372;piez_23;piezometro;Realizada;;26/03/2019 10:00;915,95700;m
179372;piez_24;piezometro;Realizada;;26/03/2019 10:00;934,37700;m
179372;piez_25;piezometro;Realizada;;26/03/2019 10:00;923,928;m
179372;piez_26;piezometro;Realizada;;26/03/2019 10:00;916,09600;m
179372;piez_28;piezometro;Realizada;;26/03/2019 10:00;925,66700;m
179372;piez_29;piezometro;Realizada;;26/03/2019 10:00;915,154;m
179372;piez_30;piezometro;Realizada;;26/03/2019 10:00;925,61200;m
179372;piez_31;piezometro;Realizada;;26/03/2019 10:00;929,33000;m
179372;piez_32;piezometro;Realizada;;26/03/2019 10:00;934,601;m
179372;vazao_01;medidor de vazao;Realizada;;26/03/2019 10:00;0,11859;LPS
179372;vazao_02;medidor de vazao;Realizada;;26/03/2019 10:00;2,90766;LPS
179372;vazao_03;medidor de vazao;Realizada;;26/03/2019 10:00;0,97631;LPS
179372;vazao_04;medidor de vazao;Realizada;;26/03/2019 10:00;0,29;LPS
179372;regua;regua do reservatorio;Realizada;;26/03/2019 10:00;967,03;m
179882;piez_14;piezometro;Realizada;;09/04/2019 10:00;924,941;m
179882;nvl_agua_01;medidor de nivel de agua;Realizada;;09/04/2019 11:00;930,412;m
179882;nvl_agua_02;medidor de nivel de agua;Realizada;;09/04/2019 11:00;930,07300;m
179882;nvl_agua_03;medidor de nivel de agua;Realizada;SECO;09/04/2019 11:00;;
179882;nvl_agua_04;medidor de nivel de agua;Realizada;;09/04/2019 11:00;928,793;m
179882;nvl_agua_05;medidor de nivel de agua;Realizada;;09/04/2019 11:00;927,51200;m
179882;nvl_agua_06;medidor de nivel de agua;Realizada;SECO;09/04/2019 11:00;;
179882;nvl_agua_07;medidor de nivel de agua;Realizada;;09/04/2019 11:00;915,195;m
179882;piez_02;piezometro;Realizada;;09/04/2019 11:00;915,1;m
179882;piez_05;piezometro;Realizada;;09/04/2019 11:00;938,886;m
179882;piez_06;piezometro;Realizada;;09/04/2019 11:00;927,265;m
179882;piez_07;piezometro;Realizada;;09/04/2019 11:00;927,95400;m
179882;piez_08;piezometro;Realizada;;09/04/2019 11:00;918,596;m
179882;piez_09;piezometro;Realizada;SECO;09/04/2019 11:00;;
179882;piez_10;piezometro;Realizada;SECO;09/04/2019 11:00;;
179882;piez_11;piezometro;Realizada;;09/04/2019 11:00;919,881;m
179882;piez_12;piezometro;Realizada;SECO;09/04/2019 11:00;;
179882;piez_13;piezometro;Realizada;SECO;09/04/2019 11:00;;
179882;piez_15;piezometro;Realizada;SECO;09/04/2019 11:00;;
179882;piez_18;piezometro;Realizada;SECO;09/04/2019 11:00;;
179882;piez_19;piezometro;Realizada;;09/04/2019 11:00;966,904;m
179882;piez_20;piezometro;Realizada;;09/04/2019 11:00;967,592;m
179882;piez_21;piezometro;Realizada;;09/04/2019 11:00;920,786;m
179882;piez_22;piezometro;Realizada;;09/04/2019 11:00;916,67;m
179882;piez_23;piezometro;Realizada;;09/04/2019 11:00;916,017;m
179882;piez_24;piezometro;Realizada;;09/04/2019 11:00;934,38700;m
179882;piez_25;piezometro;Realizada;;09/04/2019 11:00;923,958;m
179882;piez_26;piezometro;Realizada;;09/04/2019 11:00;916,146;m
179882;piez_27;piezometro;Realizada;SECO;09/04/2019 11:00;;
179882;piez_28;piezometro;Realizada;;09/04/2019 11:00;925,617;m
179882;piez_29;piezometro;Realizada;;09/04/2019 11:00;915,194;m
179882;piez_30;piezometro;Realizada;;09/04/2019 11:00;925,60200;m
179882;piez_31;piezometro;Realizada;;09/04/2019 11:00;929,36000;m
179882;piez_32;piezometro;Realizada;;09/04/2019 11:00;934,591;m
179882;piez_33;piezometro;Realizada;;09/04/2019 11:00;915,206;m
179882;vazao_01;medidor de vazao;Realizada;;09/04/2019 11:00;0,09472;LPS
179882;vazao_02;medidor de vazao;Realizada;;09/04/2019 11:00;2,82291;LPS
179882;vazao_03;medidor de vazao;Realizada;;09/04/2019 11:00;0,93226;LPS
179882;regua;regua do reservatorio;Realizada;;09/04/2019 11:00;967,14;m
182382;piez_06;piezometro;Realizada;;23/04/2019 08:30;926,385;m
182382;piez_07;piezometro;Realizada;;23/04/2019 08:32;927,81400;m
182382;piez_08;piezometro;Realizada;;23/04/2019 08:34;918,66600;m
182382;piez_09;piezometro;Realizada;SECO;23/04/2019 08:36;;
182382;piez_10;piezometro;Realizada;SECO;23/04/2019 08:38;;
